"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-07",,,,,,,,"83","65",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-08",,,,,,,,"88","69",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-09",,,,,,,,"84","62",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-10",,,,,,,,"87","70",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-11",,,,,,,,"78","67",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-12",,,,,,,,"81","63",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-13",,,,,,,,"69","65",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-14",,,,,,,,"80","61",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-15",,,,,,,,"86","67",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-16",,,,,,,,"77","67",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-17",,,,,,,,"81","61",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-18",,,,,,,,"82","60",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-19",,,,,,,,"72","63",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-20",,,,,,,,"87","62",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-21",,,,,,,,"89","72",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-22",,,,,,,,"85","70",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-23",,,,,,,,"84","68",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-24",,,,,,,,"78","60",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-25",,,,,,,,"77","55",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-26",,,,,,,,"82","51",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-27",,,,,,,,"88","59",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-28",,,,,,,,"89","68",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-29",,,,,,,,"90","68",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-30",,,,,,,,"91","75",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-08-31",,,,,,,,"75","70",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-01",,,,,,,,"86","69",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-02",,,,,,,,"84","64",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-03",,,,,,,,"73","55",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-04",,,,,,,,"80","55",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-05",,,,,,,,"79","63",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-06",,,,,,,,"80","56",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-07",,,,,,,,"83","55",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-08",,,,,,,,"84","57",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-09",,,,,,,,"85","69",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-10",,,,,,,,"80","66",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-11",,,,,,,,"69","57",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-12",,,,,,,,"69","60",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-13",,,,,,,,"74","52",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-14",,,,,,,,"69","49",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-15",,,,,,,,"76","48",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-16",,,,,,,,"80","53",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-17",,,,,,,,"71","60",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-18",,,,,,,,"69","61",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-19",,,,,,,,"74","65",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-20",,,,,,,,"66","61",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-21",,,,,,,,"74","63",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-22",,,,,,,,"72","51",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-23",,,,,,,,"73","48",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-24",,,,,,,,"75","50",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-25",,,,,,,,"67","55",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-26",,,,,,,,"70","50",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-27",,,,,,,,"75","48",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-28",,,,,,,,"71","61",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-29",,,,,,,,"67","64",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-09-30",,,,,,,,"77","60",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-01",,,,,,,,"62","43",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-02",,,,,,,,"67","39",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-03",,,,,,,,"69","48",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-04",,,,,,,,"62","41",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-05",,,,,,,,"68","39",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-06",,,,,,,,"71","50",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-07",,,,,,,,"65","42",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-08",,,,,,,,"68","39",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-09",,,,,,,,"73","44",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-10",,,,,,,,"75","44",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-11",,,,,,,,"78","48",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-12",,,,,,,,"68","49",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-13",,,,,,,,"75","41",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-14",,,,,,,,"78","48",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-15",,,,,,,,"81","58",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-16",,,,,,,,"75","57",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-17",,,,,,,,"70","50",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-18",,,,,,,,"70","45",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-19",,,,,,,,"69","49",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-20",,,,,,,,"67","40",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-21",,,,,,,,"53","32",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-22",,,,,,,,"57","31",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-23",,,,,,,,"57","32",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-24",,,,,,,,"53","36",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-25",,,,,,,,"55","39",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-26",,,,,,,,"58","31",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-27",,,,,,,,"57","39",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-28",,,,,,,,"55","47",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-29",,,,,,,,"55","46",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-30",,,,,,,,"56","50",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-10-31",,,,,,,,"55","48",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-01",,,,,,,,"62","50",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-02",,,,,,,,"64","41",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-03",,,,,,,,"54","40",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-04",,,,,,,,"57","41",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-05",,,,,,,,"55","42",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-06",,,,,,,,"47","32",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-07",,,,,,,,"41","29",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-08",,,,,,,,"47","23",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-09",,,,,,,,"55","30",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-10",,,,,,,,"57","37",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-11",,,,,,,,"48","28",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-12",,,,,,,,"53","23",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-13",,,,,,,,"56","25",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-14",,,,,,,,"60","34",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-15",,,,,,,,"62","43",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-16",,,,,,,,"68","46",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-17",,,,,,,,"61","33",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-18",,,,,,,,"62","32",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-19",,,,,,,,"57","38",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-20",,,,,,,,"57","32",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-21",,,,,,,,"60","34",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-22",,,,,,,,"64","30",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-23",,,,,,,,"55","38",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-24",,,,,,,,"51","31",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-25",,,,,,,,"54","32",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-26",,,,,,,,"60","29",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-27",,,,,,,,"64","38",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-28",,,,,,,,"62","39",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-29",,,,,,,,"66","40",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-11-30",,,,,,,,"40","31",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-01",,,,,,,,"35","25",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-02",,,,,,,,"40","24",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-03",,,,,,,,"48","26",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-04",,,,,,,,"54","23",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-05",,,,,,,,"60","35",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-06",,,,,,,,"62","30",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-07",,,,,,,,"55","36",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-08",,,,,,,,"39","21",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-09",,,,,,,,"30","15",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-10",,,,,,,,"43","24",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-11",,,,,,,,"35","21",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-12",,,,,,,,"22","11",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-13",,,,,,,,"17","9",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-14",,,,,,,,"28","7",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-15",,,,,,,,"31","5",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-16",,,,,,,,"40","27",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-17",,,,,,,,"35","10",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-18",,,,,,,,"34","8",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-19",,,,,,,,"31","7",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-20",,,,,,,,"29","10",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-21",,,,,,,,"45","25",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-22",,,,,,,,"25","11",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-23",,,,,,,,"22","2",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-24",,,,,,,,"22","8",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-25",,,,,,,,"42","17",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-26",,,,,,,,"42","15",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-27",,,,,,,,"41","15",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-28",,,,,,,,"25","9",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-29",,,,,,,,"33","20",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-30",,,,,,,,"37","23",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1960-12-31",,,,,,,,"38","14",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-01",,,,,,,,"47","33",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-02",,,,,,,,"37","27",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-03",,,,,,,,"38","28",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-04",,,,,,,,"31","21",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-05",,,,,,,,"35","21",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-06",,,,,,,,"51","20",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-07",,,,,,,,"56","34",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-08",,,,,,,,"43","29",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-09",,,,,,,,"29","20",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-10",,,,,,,,"35","21",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-11",,,,,,,,"43","20",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-12",,,,,,,,"43","24",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-13",,,,,,,,"49","20",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-14",,,,,,,,"45","38",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-15",,,,,,,,"45","30",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-16",,,,,,,,"32","29",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-17",,,,,,,,"42","26",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-18",,,,,,,,"44","26",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-19",,,,,,,,"28","20",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-20",,,,,,,,"20","13",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-21",,,,,,,,"21","-3",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-22",,,,,,,,"18","5",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-23",,,,,,,,"22","4",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-24",,,,,,,,"28","3",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-25",,,,,,,,"15","4",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-26",,,,,,,,"20","8",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-01-27",,,,,,,,"21","9",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-03",,,,,,,,"32","6",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-04",,,,,,,,"34","28",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-05",,,,,,,,"37","20",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-06",,,,,,,,"39","16",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-07",,,,,,,,"35","8",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-08",,,,,,,,"34","18",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-09",,,,,,,,"43","30",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-10",,,,,,,,"41","26",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-11",,,,,,,,"33","22",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-12",,,,,,,,"32","18",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-13",,,,,,,,"37","28",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-14",,,,,,,,"48","31",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-15",,,,,,,,"42","35",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-16",,,,,,,,"38","30",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-17",,,,,,,,"43","20",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-18",,,,,,,,"54","35",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-19",,,,,,,,"65","40",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-20",,,,,,,,"41","33",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-21",,,,,,,,"39","33",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-22",,,,,,,,"43","35",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-23",,,,,,,,"47","40",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-24",,,,,,,,"67","32",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-25",,,,,,,,"61","45",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-26",,,,,,,,"51","34",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-27",,,,,,,,"63","38",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-02-28",,,,,,,,"45","33",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-01",,,,,,,,"38","28",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-02",,,,,,,,"51","34",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-03",,,,,,,,"63","39",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-04",,,,,,,,"57","37",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-05",,,,,,,,"71","41",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-06",,,,,,,,"57","40",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-07",,,,,,,,"64","41",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-08",,,,,,,,"41","35",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-09",,,,,,,,"43","31",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-10",,,,,,,,"35","25",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-11",,,,,,,,"46","23",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-12",,,,,,,,"61","25",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-13",,,,,,,,"41","34",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-14",,,,,,,,"39","37",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-15",,,,,,,,"53","37",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-16",,,,,,,,"45","25",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-17",,,,,,,,"36","20",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-18",,,,,,,,"45","18",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-19",,,,,,,,"37","33",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-20",,,,,,,,"50","32",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-21",,,,,,,,"45","29",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-22",,,,,,,,"43","30",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-23",,,,,,,,"39","35",,,,,,,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","1961-03-24",,,,,,,,"50","36",,,,,,,,,
